,trial_id,country_name,recruitment_status,country_iso3
656,293,Germany,"Ongoing, recruitment ended",DEU
657,294,France,Ended,FRA
658,294,Netherlands,Ended,NLD
659,294,Spain,Ended,ESP
660,295,Italy,Ended,ITA
661,295,Spain,Ended,ESP
662,296,Poland,"Ongoing, recruiting",POL
663,296,Italy,"Ongoing, recruiting",ITA
664,296,Denmark,"Ongoing, recruiting",DNK
665,296,Czechia,"Ongoing, recruiting",CZE
666,296,Germany,"Ongoing, recruiting",DEU
667,296,Slovakia,"Ongoing, recruiting",SVK
668,296,Finland,"Ongoing, recruiting",FIN
669,296,Netherlands,"Ongoing, recruiting",NLD
670,296,Norway,"Ongoing, recruiting",NOR
671,296,Spain,"Ongoing, recruiting",ESP
672,296,Sweden,"Ongoing, recruiting",SWE
673,296,Belgium,"Ongoing, recruiting",BEL
674,296,Austria,"Ongoing, recruiting",AUT
675,296,Hungary,"Authorised, recruiting",HUN
676,297,France,"Ongoing, recruiting",FRA
677,297,Spain,"Ongoing, recruiting",ESP
678,298,Spain,"Authorised, recruitment pending",ESP
679,298,Germany,"Authorised, recruitment pending",DEU
680,299,Netherlands,"Ongoing, recruiting",NLD
681,300,Sweden,"Authorised, recruitment pending",SWE
682,301,Germany,"Ongoing, recruiting",DEU
683,301,Spain,"Ongoing, recruiting",ESP
684,301,France,"Ongoing, recruiting",FRA
685,302,Spain,"Authorised, recruitment pending",ESP
686,302,Italy,"Authorised, recruitment pending",ITA
687,303,Belgium,Ended,BEL
688,303,France,"Ongoing, recruitment ended",FRA
689,303,Greece,"Ongoing, recruitment ended",GRC
690,303,Italy,Ended,ITA
691,303,Finland,Ended,FIN
692,303,Netherlands,"Ongoing, recruitment ended",NLD
693,303,Sweden,Ended,SWE
694,303,Spain,"Ongoing, recruitment ended",ESP
695,303,Poland,"Ongoing, recruitment ended",POL
696,303,Germany,"Ongoing, recruitment ended",DEU
697,303,Romania,"Ongoing, recruitment ended",ROU
698,304,Germany,"Ongoing, recruiting",DEU
699,305,Spain,Ended,ESP
700,305,Netherlands,Ended,NLD
701,305,France,Ended,FRA
702,306,Sweden,"Ongoing, recruiting",SWE
703,306,Finland,"Ongoing, recruiting",FIN
704,306,Netherlands,"Ongoing, recruiting",NLD
705,306,France,"Ongoing, recruiting",FRA
706,306,Spain,"Ongoing, recruiting",ESP
707,306,Norway,"Ongoing, recruiting",NOR
708,306,Austria,"Ongoing, recruiting",AUT
709,306,Italy,"Ongoing, recruiting",ITA
710,306,Belgium,"Ongoing, recruiting",BEL
711,306,Germany,"Ongoing, recruiting",DEU
712,306,Denmark,"Authorised, recruitment pending",DNK
713,306,Greece,"Authorised, recruitment pending",GRC
714,306,Romania,"Ongoing, recruiting",ROU
715,306,Poland,"Ongoing, recruiting",POL
716,306,Czechia,"Authorised, recruitment pending",CZE
717,306,Hungary,"Authorised, recruitment pending",HUN
718,306,Portugal,"Authorised, recruitment pending",PRT
719,307,Spain,"Ongoing, recruiting",ESP
720,308,France,"Ongoing, recruiting",FRA
721,309,France,"Ongoing, recruiting",FRA
722,310,Austria,"Ongoing, recruiting",AUT
723,310,Czechia,"Ongoing, recruiting",CZE
724,310,France,"Ongoing, recruiting",FRA
725,310,Norway,"Ongoing, recruiting",NOR
726,310,Spain,"Ongoing, recruiting",ESP
727,310,Sweden,"Ongoing, recruiting",SWE
728,310,Denmark,"Ongoing, recruiting",DNK
729,311,Italy,"Ongoing, recruiting",ITA
730,311,Germany,"Ongoing, recruiting",DEU
731,311,France,"Ongoing, recruiting",FRA
732,311,Spain,"Ongoing, recruiting",ESP
733,312,Spain,"Ongoing, recruitment ended",ESP
734,312,France,"Ongoing, recruitment ended",FRA
735,313,Austria,"Ongoing, recruiting",AUT
736,314,France,Ended,FRA
737,314,Spain,Ended,ESP
738,315,Spain,Ended,ESP
739,315,Belgium,Ended,BEL
740,316,Spain,"Ongoing, recruitment ended",ESP
741,316,Italy,"Ongoing, recruitment ended",ITA
742,317,Germany,Ended,DEU
743,318,Italy,"Ongoing, recruiting",ITA
744,319,France,Ended,FRA
745,320,Spain,"Ongoing, recruitment ended",ESP
746,320,France,"Ongoing, recruitment ended",FRA
747,320,Italy,"Ongoing, recruitment ended",ITA
748,320,Belgium,"Ongoing, recruitment ended",BEL
749,320,Germany,"Ongoing, recruitment ended",DEU
750,321,Poland,Ended,POL
751,321,Hungary,Ended,HUN
752,322,Germany,Ended,DEU
753,323,Germany,"Ongoing, recruiting",DEU
754,324,Spain,"Ongoing, recruiting",ESP
755,324,Germany,"Ongoing, recruiting",DEU
756,324,Portugal,"Ongoing, recruiting",PRT
757,325,Spain,"Ongoing, recruiting",ESP
758,326,Italy,"Ongoing, recruitment ended",ITA
759,326,France,"Ongoing, recruitment ended",FRA
760,326,Poland,"Ongoing, recruitment ended",POL
761,326,Germany,"Ongoing, recruitment ended",DEU
762,326,Greece,"Ongoing, recruitment ended",GRC
763,326,Czechia,"Ongoing, recruitment ended",CZE
764,326,Spain,"Ongoing, recruitment ended",ESP
765,327,Spain,Ended,ESP
766,327,France,Ended,FRA
767,328,Spain,"Ongoing, recruiting",ESP
768,329,Netherlands,Ended,NLD
769,330,France,"Ongoing, recruiting",FRA
770,331,Hungary,"Ongoing, recruitment ended",HUN
771,331,Denmark,"Ongoing, recruitment ended",DNK
772,331,Italy,"Ongoing, recruitment ended",ITA
773,331,Czechia,"Ongoing, recruitment ended",CZE
774,331,Germany,"Ongoing, recruitment ended",DEU
775,331,France,"Ongoing, recruitment ended",FRA
776,331,Poland,"Ongoing, recruitment ended",POL
777,331,Spain,"Ongoing, recruitment ended",ESP
778,331,Netherlands,"Ongoing, recruitment ended",NLD
779,332,Germany,"Ongoing, recruiting",DEU
780,332,France,"Ongoing, recruiting",FRA
781,332,Belgium,"Ongoing, recruiting",BEL
782,332,Poland,"Ongoing, recruiting",POL
783,332,Italy,"Ongoing, recruiting",ITA
784,332,Netherlands,"Ongoing, recruiting",NLD
785,332,Denmark,"Ongoing, recruiting",DNK
786,332,Portugal,"Authorised, recruitment pending",PRT
787,333,Germany,"Ongoing, recruiting",DEU
788,333,Italy,"Ongoing, recruiting",ITA
789,333,Spain,"Ongoing, recruiting",ESP
790,333,Poland,"Ongoing, recruiting",POL
791,333,France,"Ongoing, recruiting",FRA
792,334,France,Ended,FRA
793,335,France,"Ongoing, recruitment ended",FRA
794,336,Ireland,"Ongoing, recruitment ended",IRL
795,336,Portugal,"Ongoing, recruitment ended",PRT
796,336,Germany,"Ongoing, recruitment ended",DEU
797,336,Belgium,"Ongoing, recruitment ended",BEL
798,336,Hungary,"Ongoing, recruitment ended",HUN
799,336,Austria,"Ongoing, recruitment ended",AUT
800,336,Poland,"Ongoing, recruitment ended",POL
801,336,France,"Ongoing, recruitment ended",FRA
802,336,Spain,"Ongoing, recruitment ended",ESP
803,337,Poland,"Ongoing, recruiting",POL
804,337,Italy,"Ongoing, recruiting",ITA
805,337,Belgium,"Ongoing, recruiting",BEL
806,337,Germany,"Ongoing, recruiting",DEU
807,337,Ireland,"Ongoing, recruiting",IRL
808,338,Sweden,"Ongoing, recruiting",SWE
809,339,France,Ended,FRA
810,339,Spain,"Ongoing, recruitment ended",ESP
811,339,Netherlands,"Ongoing, recruitment ended",NLD
812,339,Belgium,"Ongoing, recruitment ended",BEL
813,340,Germany,"Ongoing, recruitment ended",DEU
814,341,France,"Ongoing, recruitment ended",FRA
815,342,Austria,"Ongoing, recruitment ended",AUT
816,342,Ireland,"Ongoing, recruitment ended",IRL
817,342,Belgium,"Ongoing, recruitment ended",BEL
818,342,Romania,"Ongoing, recruitment ended",ROU
819,342,Poland,"Ongoing, recruitment ended",POL
820,342,Germany,"Ongoing, recruitment ended",DEU
821,342,Spain,"Ongoing, recruitment ended",ESP
822,342,Czechia,"Ongoing, recruitment ended",CZE
823,342,Greece,"Ongoing, recruitment ended",GRC
824,342,Finland,"Ongoing, recruitment ended",FIN
825,342,France,"Ongoing, recruitment ended",FRA
826,342,Netherlands,"Ongoing, recruitment ended",NLD
827,342,Italy,"Ongoing, recruitment ended",ITA
828,343,Poland,"Ongoing, recruiting",POL
829,344,Poland,"Authorised, recruitment pending",POL
830,345,Spain,"Ongoing, recruiting",ESP
831,345,Belgium,"Ongoing, recruiting",BEL
832,345,Germany,"Ongoing, recruiting",DEU
833,345,Romania,"Ongoing, recruiting",ROU
834,346,Czechia,Ended,CZE
835,346,Poland,Ended,POL
836,346,Greece,Ended,GRC
837,346,Bulgaria,Ended,BGR
838,347,Spain,Ended,ESP
839,348,France,"Ongoing, recruiting",FRA
840,349,Czechia,"Ongoing, recruitment ended",CZE
841,349,Slovakia,"Ongoing, recruitment ended",SVK
842,349,Belgium,"Ongoing, recruitment ended",BEL
843,349,Italy,"Ongoing, recruitment ended",ITA
844,349,Finland,"Ongoing, recruitment ended",FIN
845,349,Germany,"Ongoing, recruitment ended",DEU
846,349,Norway,"Ongoing, recruitment ended",NOR
847,349,Bulgaria,"Ongoing, recruitment ended",BGR
848,349,France,"Ongoing, recruitment ended",FRA
849,349,Netherlands,"Ongoing, recruitment ended",NLD
850,349,Hungary,"Ongoing, recruitment ended",HUN
851,349,Spain,"Ongoing, recruitment ended",ESP
852,350,Spain,"Ongoing, recruitment ended",ESP
853,351,France,"Ongoing, recruiting",FRA
854,352,Hungary,"Ongoing, recruiting",HUN
855,352,Portugal,"Ongoing, recruiting",PRT
856,352,Belgium,"Ongoing, recruiting",BEL
857,352,France,"Ongoing, recruiting",FRA
858,352,Italy,"Ongoing, recruiting",ITA
859,352,Spain,"Ongoing, recruiting",ESP
860,352,Ireland,"Ongoing, recruiting",IRL
861,353,Belgium,"Ongoing, recruiting",BEL
862,353,France,"Ongoing, recruiting",FRA
863,354,Germany,"Ongoing, recruiting",DEU
864,354,Sweden,"Ongoing, recruiting",SWE
865,354,France,"Ongoing, recruiting",FRA
866,355,Netherlands,"Ongoing, recruiting",NLD
867,356,Italy,"Ongoing, recruitment ended",ITA
868,357,France,"Authorised, recruitment pending",FRA
869,358,Italy,"Ongoing, recruiting",ITA
870,358,Spain,"Ongoing, recruiting",ESP
871,358,France,"Ongoing, recruiting",FRA
872,358,Denmark,"Ongoing, recruiting",DNK
873,358,Greece,"Ongoing, recruiting",GRC
874,358,Finland,"Authorised, recruiting",FIN
875,358,Portugal,"Ongoing, recruiting",PRT
876,358,Czechia,"Ongoing, recruiting",CZE
877,358,Sweden,"Ongoing, recruiting",SWE
878,358,Austria,"Ongoing, recruiting",AUT
879,358,Belgium,"Ongoing, recruiting",BEL
880,358,Germany,"Ongoing, recruiting",DEU
881,358,Bulgaria,"Ongoing, recruiting",BGR
882,358,Netherlands,"Ongoing, recruiting",NLD
883,358,Poland,"Ongoing, recruiting",POL
884,358,Slovakia,"Ongoing, recruiting",SVK
885,358,Hungary,"Authorised, recruiting",HUN
886,358,Romania,"Ongoing, recruiting",ROU
887,359,Spain,"Ongoing, recruiting",ESP
888,359,Italy,"Ongoing, recruiting",ITA
889,359,France,"Ongoing, recruiting",FRA
890,359,Netherlands,"Ongoing, recruiting",NLD
891,359,Ireland,"Ongoing, recruiting",IRL
892,359,Belgium,"Authorised, recruitment pending",BEL
893,359,Germany,"Authorised, recruitment pending",DEU
894,360,Denmark,"Ongoing, recruiting",DNK
895,360,Spain,"Ongoing, recruiting",ESP
896,361,France,"Authorised, recruitment pending",FRA
897,362,Poland,"Ongoing, recruitment ended",POL
898,362,France,"Ongoing, recruitment ended",FRA
899,362,Czechia,"Ongoing, recruitment ended",CZE
900,362,Italy,"Ongoing, recruitment ended",ITA
901,362,Belgium,"Ongoing, recruitment ended",BEL
902,362,Spain,"Ongoing, recruitment ended",ESP
903,362,Germany,"Ongoing, recruitment ended",DEU
904,362,Hungary,"Ongoing, recruitment ended",HUN
905,363,Bulgaria,"Ongoing, recruitment ended",BGR
906,363,Austria,"Ongoing, recruitment ended",AUT
907,363,Czechia,"Ongoing, recruitment ended",CZE
908,363,Portugal,"Ongoing, recruitment ended",PRT
909,363,Hungary,"Ongoing, recruitment ended",HUN
910,363,Norway,"Ongoing, recruitment ended",NOR
911,363,Denmark,"Ongoing, recruitment ended",DNK
912,363,Sweden,"Ongoing, recruitment ended",SWE
913,363,Belgium,"Ongoing, recruitment ended",BEL
914,363,Finland,"Ongoing, recruitment ended",FIN
915,363,Spain,"Ongoing, recruitment ended",ESP
916,363,France,"Ongoing, recruitment ended",FRA
917,363,Italy,"Ongoing, recruitment ended",ITA
918,363,Slovakia,"Ongoing, recruitment ended",SVK
919,363,Germany,"Ongoing, recruitment ended",DEU
920,364,Germany,"Authorised, recruiting",DEU
921,365,Spain,"Ongoing, recruitment ended",ESP
922,366,Netherlands,Ended,NLD
923,367,France,"Ongoing, recruitment ended",FRA
924,368,France,Ended,FRA
925,369,Spain,"Ongoing, recruiting",ESP
926,369,Netherlands,"Ongoing, recruiting",NLD
927,369,Belgium,"Ongoing, recruiting",BEL
928,369,Poland,"Ongoing, recruiting",POL
929,369,France,"Ongoing, recruiting",FRA
930,369,Czechia,"Ongoing, recruiting",CZE
931,369,Italy,"Ongoing, recruiting",ITA
932,369,Bulgaria,Ended,BGR
933,369,Romania,"Ongoing, recruiting",ROU
934,369,Germany,"Ongoing, recruiting",DEU
935,369,Hungary,"Ongoing, recruiting",HUN
936,370,Germany,"Ongoing, recruiting",DEU
937,370,Poland,"Authorised, recruiting",POL
938,370,Austria,"Ongoing, recruiting",AUT
939,371,Italy,"Ongoing, recruiting",ITA
940,371,Spain,"Ongoing, recruiting",ESP
941,371,France,"Ongoing, recruiting",FRA
942,371,Belgium,"Authorised, recruitment pending",BEL
943,372,France,Ended,FRA
944,373,Spain,"Ongoing, recruiting",ESP
945,374,Denmark,Ended,DNK
946,375,Germany,Ended,DEU
947,375,Norway,Ended,NOR
948,375,France,Ended,FRA
949,375,Finland,Ended,FIN
950,375,Romania,Ended,ROU
951,375,Austria,Ended,AUT
952,375,Spain,Ended,ESP
953,375,Netherlands,Ended,NLD
954,375,Belgium,Ended,BEL
955,375,Italy,Ended,ITA
956,375,Greece,Ended,GRC
957,376,France,"Ongoing, recruitment ended",FRA
958,376,Germany,"Ongoing, recruitment ended",DEU
959,376,Italy,"Ongoing, recruitment ended",ITA
960,376,Netherlands,"Ongoing, recruitment ended",NLD
961,377,Spain,"Ongoing, recruiting",ESP
962,378,France,"Ongoing, recruitment ended",FRA
963,378,Spain,"Ongoing, recruitment ended",ESP
964,379,Austria,Not authorised,AUT
965,380,Hungary,"Ongoing, recruitment ended",HUN
966,381,France,Ended,FRA
967,381,Spain,Ended,ESP
968,381,Italy,Ended,ITA
969,381,Czechia,Ended,CZE
970,381,Austria,Ended,AUT
971,382,France,"Ongoing, recruitment ended",FRA
972,383,Spain,Ended,ESP
973,384,Denmark,"Ongoing, recruiting",DNK
974,385,Spain,"Ongoing, recruiting",ESP
975,385,Ireland,"Ongoing, recruiting",IRL
976,385,Portugal,"Ongoing, recruiting",PRT
977,386,France,"Ongoing, recruiting",FRA
978,387,Italy,"Ongoing, recruiting",ITA
979,387,Czechia,"Ongoing, recruiting",CZE
980,387,Germany,"Authorised, recruiting",DEU
981,387,France,"Ongoing, recruiting",FRA
982,387,Spain,"Ongoing, recruiting",ESP
983,387,Denmark,"Authorised, recruiting",DNK
984,388,Spain,"Ongoing, recruitment ended",ESP
985,389,Netherlands,"Authorised, recruitment pending",NLD
986,389,Germany,"Ongoing, recruiting",DEU
987,389,Norway,"Authorised, recruitment pending",NOR
988,389,Denmark,"Authorised, recruitment pending",DNK
989,389,France,"Ongoing, recruiting",FRA
990,389,Austria,"Ongoing, recruiting",AUT
991,389,Italy,"Authorised, recruitment pending",ITA
992,389,Spain,"Authorised, recruitment pending",ESP
993,389,Belgium,"Authorised, recruitment pending",BEL
994,389,Czechia,"Authorised, recruitment pending",CZE
995,389,Greece,"Authorised, recruitment pending",GRC
996,390,Spain,Ended,ESP
997,391,Finland,Ended,FIN
998,391,Italy,Ended,ITA
999,391,Spain,Ended,ESP
1000,391,France,Ended,FRA
1001,391,Belgium,Ended,BEL
1002,391,Germany,Ended,DEU
1003,391,Estonia,Ended,EST
1004,392,Sweden,"Authorised, recruiting",SWE
1005,392,Norway,"Ongoing, recruiting",NOR
1006,392,Greece,Ended,GRC
1007,392,Finland,"Ongoing, recruiting",FIN
1008,392,Austria,"Authorised, recruiting",AUT
1009,392,Poland,Ended,POL
1010,392,Hungary,Ended,HUN
1011,392,Denmark,"Ongoing, recruiting",DNK
1012,392,Netherlands,"Authorised, recruiting",NLD
1013,392,Czechia,"Ongoing, recruiting",CZE
1014,392,Germany,"Ongoing, recruiting",DEU
1015,392,Spain,"Ongoing, recruiting",ESP
1016,392,Slovakia,"Ongoing, recruiting",SVK
1017,392,France,"Ongoing, recruiting",FRA
1018,392,Belgium,"Ongoing, recruiting",BEL
1019,392,Italy,"Ongoing, recruiting",ITA
1020,393,Poland,Ended,POL
1021,393,Spain,Ended,ESP
1022,393,Czechia,Ended,CZE
1023,393,Greece,Ended,GRC
1024,393,Netherlands,Ended,NLD
1025,393,Germany,Ended,DEU
1026,393,Hungary,Ended,HUN
1027,394,France,"Authorised, recruitment pending",FRA
1028,395,Belgium,"Ongoing, recruiting",BEL
1029,395,Poland,"Ongoing, recruiting",POL
1030,395,Hungary,Ended,HUN
1031,395,Germany,"Ongoing, recruiting",DEU
1032,395,Italy,"Ongoing, recruiting",ITA
1033,395,Romania,"Ongoing, recruiting",ROU
1034,395,Greece,"Ongoing, recruiting",GRC
1035,395,Netherlands,"Ongoing, recruiting",NLD
1036,395,France,"Ongoing, recruiting",FRA
1037,395,Norway,Ended,NOR
1038,395,Spain,"Ongoing, recruiting",ESP
1039,396,Germany,"Ongoing, recruiting",DEU
1040,396,Italy,"Ongoing, recruiting",ITA
1041,397,Denmark,Ended,DNK
1042,397,Italy,Ended,ITA
1043,398,Italy,"Ongoing, recruiting",ITA
1044,398,Germany,"Ongoing, recruiting",DEU
1045,398,Portugal,"Ongoing, recruiting",PRT
1046,398,Czechia,"Ongoing, recruiting",CZE
1047,398,Spain,"Ongoing, recruiting",ESP
1048,398,Poland,"Ongoing, recruiting",POL
1049,398,Austria,"Ongoing, recruiting",AUT
1050,398,France,"Ongoing, recruiting",FRA
1051,398,Hungary,"Ongoing, recruiting",HUN
1052,398,Bulgaria,"Ongoing, recruiting",BGR
1053,399,Italy,Temporarily halted,ITA
1054,399,Spain,Temporarily halted,ESP
1055,399,Germany,"Authorised, recruitment pending",DEU
1056,400,Denmark,Ended,DNK
1057,400,Poland,Ended,POL
1058,400,Bulgaria,Ended,BGR
1059,400,Netherlands,Ended,NLD
1060,400,Slovakia,Ended,SVK
1061,400,Latvia,Ended,LVA
1062,400,Lithuania,Ended,LTU
1063,400,Germany,Ended,DEU
1064,400,Belgium,Ended,BEL
1065,400,Austria,Ended,AUT
1066,400,France,Ended,FRA
1067,400,Estonia,Ended,EST
1068,400,Italy,Ended,ITA
1069,400,Spain,Ended,ESP
1070,401,Italy,"Ongoing, recruiting",ITA
1071,401,Spain,"Ongoing, recruiting",ESP
1072,401,Germany,"Ongoing, recruiting",DEU
1073,401,France,Ended,FRA
1074,401,Poland,"Ongoing, recruiting",POL
1075,402,Italy,"Ongoing, recruiting",ITA
1076,402,Spain,"Ongoing, recruiting",ESP
1077,403,Italy,"Ongoing, recruiting",ITA
1078,404,Norway,"Ongoing, recruiting",NOR
1079,404,Sweden,"Ongoing, recruiting",SWE
1080,404,Austria,"Ongoing, recruiting",AUT
1081,404,Romania,"Ongoing, recruiting",ROU
1082,404,Italy,"Ongoing, recruiting",ITA
1083,405,Italy,"Ongoing, recruitment ended",ITA
1084,405,Romania,"Ongoing, recruitment ended",ROU
1085,405,Denmark,Ended,DNK
1086,405,Czechia,"Ongoing, recruitment ended",CZE
1087,405,Germany,"Ongoing, recruitment ended",DEU
1088,405,Poland,Ended,POL
1089,405,Belgium,"Ongoing, recruitment ended",BEL
1090,405,Sweden,"Ongoing, recruitment ended",SWE
1091,405,Spain,"Ongoing, recruitment ended",ESP
1092,405,Greece,"Ongoing, recruitment ended",GRC
1093,405,Ireland,"Ongoing, recruitment ended",IRL
1094,406,Spain,"Ongoing, recruiting",ESP
1095,406,France,"Ongoing, recruiting",FRA
1096,406,Italy,"Authorised, recruitment pending",ITA
1097,407,Germany,"Ongoing, recruiting",DEU
1098,407,France,"Ongoing, recruiting",FRA
1099,407,Italy,"Ongoing, recruiting",ITA
1100,407,Poland,"Ongoing, recruitment ended",POL
1101,407,Spain,"Ongoing, recruiting",ESP
1102,407,Austria,"Ongoing, recruiting",AUT
1103,408,Italy,"Ongoing, recruiting",ITA
1104,409,Poland,"Ongoing, recruitment ended",POL
1105,409,Belgium,"Ongoing, recruitment ended",BEL
1106,409,Czechia,"Ongoing, recruitment ended",CZE
1107,409,France,"Ongoing, recruitment ended",FRA
1108,409,Austria,"Ongoing, recruitment ended",AUT
1109,409,Germany,"Ongoing, recruitment ended",DEU
1110,409,Italy,"Ongoing, recruitment ended",ITA
1111,409,Greece,"Ongoing, recruitment ended",GRC
1112,409,Spain,"Ongoing, recruitment ended",ESP
1113,409,Portugal,"Ongoing, recruitment ended",PRT
1114,409,Finland,"Ongoing, recruitment ended",FIN
1115,409,Netherlands,"Ongoing, recruitment ended",NLD
1116,410,France,"Ongoing, recruitment ended",FRA
1117,411,Netherlands,"Ongoing, recruiting",NLD
1118,412,France,"Ongoing, recruitment ended",FRA
1119,412,Belgium,"Ongoing, recruitment ended",BEL
1120,412,Poland,"Ongoing, recruitment ended",POL
1121,412,Netherlands,"Ongoing, recruitment ended",NLD
1122,412,Czechia,"Ongoing, recruitment ended",CZE
1123,412,Germany,"Ongoing, recruiting",DEU
1124,412,Spain,"Ongoing, recruitment ended",ESP
1125,412,Italy,"Ongoing, recruitment ended",ITA
1126,412,Austria,"Ongoing, recruitment ended",AUT
1127,413,France,"Ongoing, recruiting",FRA
1128,413,Spain,"Authorised, recruiting",ESP
1129,413,Italy,"Authorised, recruitment pending",ITA
1130,414,Italy,"Ongoing, recruitment ended",ITA
1131,415,Italy,"Ongoing, recruitment ended",ITA
1132,415,Belgium,"Ongoing, recruitment ended",BEL
1133,415,Hungary,"Ongoing, recruitment ended",HUN
1134,415,Germany,"Ongoing, recruitment ended",DEU
1135,415,Spain,"Ongoing, recruitment ended",ESP
1136,415,Greece,"Ongoing, recruitment ended",GRC
1137,415,Poland,"Ongoing, recruitment ended",POL
1138,416,Germany,"Ongoing, recruiting",DEU
1139,416,Italy,"Ongoing, recruitment ended",ITA
1140,416,France,"Ongoing, recruiting",FRA
1141,416,Spain,"Ongoing, recruiting",ESP
1142,416,Netherlands,"Ongoing, recruiting",NLD
1143,416,Denmark,"Authorised, recruiting",DNK
1144,416,Finland,"Ongoing, recruiting",FIN
1145,416,Norway,"Authorised, recruiting",NOR
1146,416,Slovakia,"Authorised, recruitment pending",SVK
1147,417,Spain,"Authorised, recruitment pending",ESP
1148,417,France,"Ongoing, recruiting",FRA
1149,418,Italy,"Ongoing, recruitment ended",ITA
1150,418,Poland,"Ongoing, recruitment ended",POL
